id_str	text	time	sentiment
1325753196019593216	RT @askerpolisvatan: Ne Mutlu TÜRKÜM Diyene.🇹🇷🇹🇷🇹🇷🤘🤘🤘🤘  #ilacımsensin #yapmayın #asker #polis #Istanbul #pöh #jöh #Jandarma #Ankara #komando #izmir #jandarmaözelharekat #özelharekat #Turkey #Bayraklı #Turkiye #uzmançavuş #astsubay #videos #özeltim #Instagram #tsk #Azerbaycan #aztagram https://t.co/mGjJeySFR7	09/11/2020 10:52:47	0
1325753165342445568	Boş yere videonun bir kısmını alıp, prim yapanlar. Yazıklar olsun size. Bu babaya açıklama yaptırdınız ya. Gerçekten diyecek söz yok. İğrençsiniz. Duyar kasıcam diye daha kötü şeylere sebep oluyorsunuz. Yazık hepinize. #aydabebek #Ayda #izmirdeprem #izmir https://t.co/2ibiHh25AL	09/11/2020 10:52:40	0
1325752949482672129	#izmir'li yakışıklı #fit #aktif'ler kaçırmayın derim bu fırsatı ;-) https://t.co/Qek3ATptc0	09/11/2020 10:51:49	0
1325752845199663109	RT @demetsagiroglu: İnanın çok zor durumda, çok aileler var ve kış geldi.😞Sizlerin içerisinde mutlaka ne göndermeliyim,nasıl iletişime geçerim düşüncesinde çok arkadaşımın olduğunu tahmin ediyorum. Size önereceğim adres #atlasyardimdernegi ‘dir dostlarım.  #izmir https://t.co/vKQXk6XNNI	09/11/2020 10:51:24	0
1325752832201531394	Bir babanın feryadı eşi #izmirdepreminde göçük altında kalmış, kızı psikolojik olarak etkilenmiş, kendisi de etkilenmiş ancak yapılan yorumlar ile linç ediliyor. Allah'ım Ayda'nın babası Uğur Gezgin abimize sabırlar versin.☝️🤲  #izmir https://t.co/AIZ10cB09m	09/11/2020 10:51:21	0
1325752669487718400	Merhabalar, bornova da kendi dairemde elit beyleri bekliyorum.😘 0542💋634💋97💋07 #buca  #izmir  #bornova  #üçyol  #balçova  #hatay #bostanlı  #şirinyer  #gaziemir  #urla #bayraklı  #narlıdere  #torbalı  #konak  #alsancak  #karabaglar https://t.co/0zYsnbFElR	09/11/2020 10:50:42	2
1325752525014888449	RT @GozelGonyam: Torku İzmirli kardeşlerimizi yalnız bırakmamış, Konya'dan İzmir'e gönül köprüsü kurulmuş.  Fotoğraf: Konyalılar Derneği  #torku #izmir #deprem https://t.co/y6wdpTTrPT	09/11/2020 10:50:07	0
1325752260404588547	Elazığ depreminde zarar gören binaların yeniden inşası aşaması neredeyse hiç ilerlememiş. Her yerde boş araziler, sağı solu dökülmüş binalar.. Yürek burkan bir durum. Umarım İzmir de aynı sonu yaşamaz. #elazig #izmir #izmirdepremi	09/11/2020 10:49:04	0
1325752089897787392	İzmir Gazeteciler Cemiyeti iki daireyi birleştirdi mi? Tadilat risk oluşturuyor mu? - GÜNDEM - Gündemotuzbeş ⁦@izmirbld⁩ ⁦@GazetecilerCemi⁩ ⁦@tuncsoyer⁩ #izmir #deprem #izmirdepremi  https://t.co/1HL9x4AVZE	09/11/2020 10:48:24	0
1325751502095446017	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:46:04	0
1325751502095446017	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:46:04	0
1325751313800564736	Denizin çağrısını duyabiliyor musun? Can you hear the call of the sea? #octopusmarin #octopus #newmodel #new #diving #customboats #fishingboat #fishing #motorboat #sportboat #watersports #boats #boat #travel #tourism #antalya #konyaaltı #izmir #istanbul #sportive #speed #yachting https://t.co/6SMT4TXvOt	09/11/2020 10:45:19	0
1325751182812442624	RT @LaPuertaIzmir: Alsancak'ta evine girmek istemeyip sokaklarda üşüyenler, açığız, çorba da ikram ederiz🙏  1469 sokak no:69-71 Alsancak #izmir #deprem	09/11/2020 10:44:47	0
1325751048758304773	RT @SVi35: 😠Şu magandanın yaptığına bakın! Trafiği tehlikeye sokuyor, Kırmızı ışık ihlali ediyor, topluma rahatsızlık veriyor. Ne ararsan var. Dileriz cezasız kalmaz #Balçova #izmir  @EmniyetIzmir @IzmirValiligi https://t.co/h5ihl1eEkS	09/11/2020 10:44:15	0
1325750810521821184	Büyük dayanışma kampanyasında ikinci adım: Sırada orta hasarlı evler var! https://t.co/tl14pV7ifo #5BinYuvaTekYurek #izmir @izmirbld @tuncsoyer #izmir #depremizmir https://t.co/Y8wnIBJnHO	09/11/2020 10:43:19	0
1325750725062823937	RT @KocaispirRaziye: Geçmiş olsun İzmir.  Dualarımız sizinle..  #izmir https://t.co/6QFVUOH01m	09/11/2020 10:42:58	0
1325750434259152896	Gizliliğe önem veren ve maddi anlamda desteğe ihtiyacı olan bayan arkadaşlar mesaj yazabilir. Görüşme 5 yıldızlı lüks otelde gizlilik çerçevesinde olacak.  #escort #izmir	09/11/2020 10:41:49	0
1325750428051632129	RT @EsriTurkiye: Bugün saat 21:00'de Instagram hesabımızda canlı yayında olacağız. CEO'muz Barış Uz ile İhtiyaç Haritası kurucularından Mert Fırat İzmir Depremi'ni ve yapılan çalışmaları konuşacaklar. @barisuz @mert__firat @ihtiyacharitasi  #EsriTürkiye #İhtiyaçHaritası #canlıyayın #izmir https://t.co/OVLx3Ewlod	09/11/2020 10:41:47	0
1325750338490687488	Üşümesinler! #izmirdepremi #izmir #istanbul #turkiye #turkey #ihtiyacımvar #twitter #instagram #gündem #bugün #yardım #dolar #euro #deprem https://t.co/SQk6LOqhDe	09/11/2020 10:41:26	0
1325750264876462080	RT @izmirgeyik: ÖzgürIükIer şehridir İzmir. KahkahaIarı patIatmak için ne efsuna, ne votkaya, ne de viskiye ihtiyaç vardır. #izmir https://t.co/edAF3Gc9LH	09/11/2020 10:41:09	0
1325750123742326785	RT @dbcelik: Dün Bayraklı’daki çadır bölgelerinde depremzedelerimizle görüşüp, yerinde incelemelerde bulunduk.  Sorunlarını dinleyip, taleplerini @izmirbld ve @bayraklibld ilgili birimlerine ulaştırıp çözümüne katkı koymaya çalıştık.  #deprem #izmir https://t.co/6WMtZJEVBz	09/11/2020 10:40:35	0
1325750110823845889	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:40:32	0
1325750097880231937	RT @izmirli44510225: ✅ Ödemeler elden  ✅ sizin yeriniz veya otel  ✅lütfen ciddi kişiler arasın  ✅bilgi ve foto için watsaptan yazın  🆘 0546 614 09 27 🆘 #izmir escort  #bornova  #buca  #sirinyer  #alsancak  #konak  #buca  #izmir  #bostanlı #hatay #Manisa #yunusemre #izmir #izmi https://t.co/paJtBCwbYE	09/11/2020 10:40:29	2
1325749933052469248	9 eylül üniv’deyim an itibari ile... beni sevenler yıkılırsa kurtarmaya gelsin #deprem #izmir	09/11/2020 10:39:49	0
1325749877142392834	Gurur duydum başkanım 👏👏👏 #tuncsoyer #izmir  #izmirdepreminde https://t.co/Nw11b73B4b	09/11/2020 10:39:36	0
1325749761006313472	1 saattir deprem olmuyor?? #deprem #izmir	09/11/2020 10:39:08	0
1325749170809036802	RT @EsriTurkiye: Bugün saat 21:00'de Instagram hesabımızda canlı yayında olacağız. CEO'muz Barış Uz ile İhtiyaç Haritası kurucularından Mert Fırat İzmir Depremi'ni ve yapılan çalışmaları konuşacaklar. @barisuz @mert__firat @ihtiyacharitasi  #EsriTürkiye #İhtiyaçHaritası #canlıyayın #izmir https://t.co/OVLx3Ewlod	09/11/2020 10:36:48	0
1325749044363333632	#deprem #izmir https://t.co/xB838tsBmC	09/11/2020 10:36:18	0
1325748929955311617	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:35:50	0
1325748910707642370	Keyfe bak ya #izmir in kedileri bile keyfine düşkün #cat https://t.co/Bn4Dn32K1G	09/11/2020 10:35:46	0
1325748888322633729	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:35:40	0
1325748815828295680	Merhabalar, bornova da kendi dairemde elit beyleri bekliyorum.😘 0542💋634💋97💋07 #buca  #izmir  #bornova  #üçyol  #balçova  #hatay #bostanlı  #şirinyer  #gaziemir  #urla #bayraklı  #narlıdere  #torbalı  #konak  #alsancak  #karabaglar https://t.co/PPG5ehndke	09/11/2020 10:35:23	2
1325748812443488256	RT @t_maister: Alandan acil yardım çağrısı var. 4 kişiler ve hafta sonu bekleyen kargolar ve araçlar alana yoğun bir şekilde geliyor. En Az 60-70 lişi ihtiyacı var. RT LTFN Yer: İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti.  Ayrıca Gaziemir Fuarına’da 60 kişi ihtiyaç var. #izmir #deprem https://t.co/Qw8qd0gaDQ	09/11/2020 10:35:22	0
1325748538270232577	RT @izmirgeyik: ÖzgürIükIer şehridir İzmir. KahkahaIarı patIatmak için ne efsuna, ne votkaya, ne de viskiye ihtiyaç vardır. #izmir https://t.co/edAF3Gc9LH	09/11/2020 10:34:17	0
1325748413028249600	RT @demetsagiroglu: İnanın çok zor durumda, çok aileler var ve kış geldi.😞Sizlerin içerisinde mutlaka ne göndermeliyim,nasıl iletişime geçerim düşüncesinde çok arkadaşımın olduğunu tahmin ediyorum. Size önereceğim adres #atlasyardimdernegi ‘dir dostlarım.  #izmir https://t.co/vKQXk6XNNI	09/11/2020 10:33:47	0
1325748364181446663	Yağcıoğlu Apartmanının depremde yıkılma anlarına dair yeni görüntüler ortaya çıktı! #izmir #depremizmir #izmirdeprem https://t.co/Vt88j2IuP7	09/11/2020 10:33:35	0
1325748331507806212	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:33:28	0
1325748042281213958	ÖzgürIükIer şehridir İzmir. KahkahaIarı patIatmak için ne efsuna, ne votkaya, ne de viskiye ihtiyaç vardır. #izmir https://t.co/edAF3Gc9LH	09/11/2020 10:32:19	0
1325748016519766016	RT @EsriTurkiye: Bugün saat 21:00'de Instagram hesabımızda canlı yayında olacağız. CEO'muz Barış Uz ile İhtiyaç Haritası kurucularından Mert Fırat İzmir Depremi'ni ve yapılan çalışmaları konuşacaklar. @barisuz @mert__firat @ihtiyacharitasi  #EsriTürkiye #İhtiyaçHaritası #canlıyayın #izmir https://t.co/OVLx3Ewlod	09/11/2020 10:32:13	0
1325747903982399488	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:31:46	0
1325747649157476353	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:30:45	0
1325747474989010945	RT @demetsagiroglu: İnanın çok zor durumda, çok aileler var ve kış geldi.😞Sizlerin içerisinde mutlaka ne göndermeliyim,nasıl iletişime geçerim düşüncesinde çok arkadaşımın olduğunu tahmin ediyorum. Size önereceğim adres #atlasyardimdernegi ‘dir dostlarım.  #izmir https://t.co/vKQXk6XNNI	09/11/2020 10:30:03	0
1325747344088961024	RT @dbcelik: Dün Bayraklı’daki çadır bölgelerinde depremzedelerimizle görüşüp, yerinde incelemelerde bulunduk.  Sorunlarını dinleyip, taleplerini @izmirbld ve @bayraklibld ilgili birimlerine ulaştırıp çözümüne katkı koymaya çalıştık.  #deprem #izmir https://t.co/6WMtZJEVBz	09/11/2020 10:29:32	0
1325747269799440384	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:29:14	0
1325747228921769985	#karsıyaka #ızmır #bornova  alsancak bayraklı aliaga manısa çigli menemen karşiyaka 05352550234 05301206535 bilgi ve randevu için arayın https://t.co/0RelCe8uN9	09/11/2020 10:29:05	0
1325747142116446209	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:28:44	0
1325747085203927041	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:28:30	0
1325747055604740096	RT @demetsagiroglu: İnanın çok zor durumda, çok aileler var ve kış geldi.😞Sizlerin içerisinde mutlaka ne göndermeliyim,nasıl iletişime geçerim düşüncesinde çok arkadaşımın olduğunu tahmin ediyorum. Size önereceğim adres #atlasyardimdernegi ‘dir dostlarım.  #izmir https://t.co/vKQXk6XNNI	09/11/2020 10:28:23	0
1325747048310829057	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:28:22	0
1325746894816075777	Dün Bayraklı’daki çadır bölgelerinde depremzedelerimizle görüşüp, yerinde incelemelerde bulunduk.  Sorunlarını dinleyip, taleplerini @izmirbld ve @bayraklibld ilgili birimlerine ulaştırıp çözümüne katkı koymaya çalıştık.  #deprem #izmir https://t.co/6WMtZJEVBz	09/11/2020 10:27:45	0
1325746882161881088	#karsıyaka #ızmır #bornova  alsancak bayraklı aliaga manısa çigli menemen  05352550234 bilgi ve randevu için arayın karşiyaka eski girne https://t.co/LB7x7S8ald	09/11/2020 10:27:42	2
1325746860879908866	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:27:37	0
1325746614179409921	(Yeni hesap) 👄(05315914577)👅👅 RT VE TAKİP edin lütfen WASATAN İTİBAT unutulmaz dakikalar geçirmek için ben hazırım esmerin tadı var #üçyol #konak #alsancak  #kordon #guzelyali #buca #bornova  #bozyaka #karşıyaka  #izmir #karabağlar  #eşrefpaşa https://t.co/53V6kDsWwr	09/11/2020 10:26:38	2
1325746613046943744	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:26:38	0
1325746583145766913	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:26:31	0
1325746420348047362	#izmir doğadan🌳 https://t.co/znCNYw1VWr	09/11/2020 10:25:52	0
1325746400676749312	#izmir #deprem #egeüniversitesi  #kan #trombosit https://t.co/XVX3U5G09a	09/11/2020 10:25:47	0
1325746388743974912	yüksek sıra dikim uygulamalı tarım alanı, seralar, eko pazar alanı, çok amaçlı salon, eğitim sınıfları, ofisler, laboratuvar ve kütüphane gibi kullanımlar yer alıyor.  #sera #doğaesaslıçözümler #tarım #izmir #horizon2020projects	09/11/2020 10:25:44	0
1325746381093474306	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:25:43	0
1325746339997769731	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:25:33	0
1325746319068114945	Buca İzmir  Yaş 30  Boy 1/60 Kilo 50 Eve otele gelirim #izmir #buca #bornova  #karsiyaka #Torbalı  #bostanli  #konak #karabaglar https://t.co/d57GbcRamv	09/11/2020 10:25:28	0
1325746238105464832	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:25:08	0
1325746144295739392	BUCA  🎀❤️  MERHABA BEYLER ❤️🎀  ❣️Eve otele geliyorum❣️  ❣️ ARAYIN GÖRÜŞELİM❣️  ➖ 📞  0539 334 06 06  📞➖  🎀 ÖDEMELER BİZZAT ELDEN 🎀  🎀 GİZLİLİK İÇERİSİNDE 🎀   #izmir  #ucyol #alsancak #bornova #aydin  #guzelyali  #aliaga  #manisa https://t.co/LaDKDQhGqO	09/11/2020 10:24:46	2
1325745964955688965	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:24:03	0
1325745815911067648	Bugün saat 21:00'de Instagram hesabımızda canlı yayında olacağız. CEO'muz Barış Uz ile İhtiyaç Haritası kurucularından Mert Fırat İzmir Depremi'ni ve yapılan çalışmaları konuşacaklar. @barisuz @mert__firat @ihtiyacharitasi  #EsriTürkiye #İhtiyaçHaritası #canlıyayın #izmir https://t.co/OVLx3Ewlod	09/11/2020 10:23:28	0
1325745673237630978	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:22:54	0
1325745610759266305	RT @yalcinpenbe: Can bu alınıp satılmaz. İğne batsa acırda.. Ya bütün dünyan başına yıkıldığında..  #izmir #izmirdepremi  #izmirdualarımseninle  #izmirgecmisolsun #Yanındayızİzmir #artcı https://t.co/oKpnWiO5jE	09/11/2020 10:22:39	0
1325745500075790336	RT @demetsagiroglu: İnanın çok zor durumda, çok aileler var ve kış geldi.😞Sizlerin içerisinde mutlaka ne göndermeliyim,nasıl iletişime geçerim düşüncesinde çok arkadaşımın olduğunu tahmin ediyorum. Size önereceğim adres #atlasyardimdernegi ‘dir dostlarım.  #izmir https://t.co/vKQXk6XNNI	09/11/2020 10:22:13	0
1325745324837777408	#yol bitmiyor #izmir https://t.co/McPU8QFiaX	09/11/2020 10:21:31	0
1325744924407574528	#WhatsApp #whatsappshow #Ücretlishow #Görüntülüshow #teldeshow  @Brazzers @jordiporn @ANGELAWHITE @SYBILSTALLONE69 #Bundesliga #Gunaydin  #İstanbul #Ankara  #izmir #ejder #finansaldestek #MastercherArgentina @denenmisshowcu @AhunazDerin @SemraakcN @sadece_yerli18 @YerliBrazzers18 https://t.co/EBct9bl31w	09/11/2020 10:19:55	0
1325744786846998529	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:19:22	0
1325744735198326785	RT @demetsagiroglu: İnanın çok zor durumda, çok aileler var ve kış geldi.😞Sizlerin içerisinde mutlaka ne göndermeliyim,nasıl iletişime geçerim düşüncesinde çok arkadaşımın olduğunu tahmin ediyorum. Size önereceğim adres #atlasyardimdernegi ‘dir dostlarım.  #izmir https://t.co/vKQXk6XNNI	09/11/2020 10:19:10	0
1325744726474108928	RT @t_maister: ÇOK ÖNEMLİ: Gönüllülük talepleri artık #bizizmir üzerinden devam edecek. Bu platforma üye olup İzmir B. Belediye gönüllüsü olarak devam edecekler. Kendilerine Sms Gönderilerek yasal düzlemde talep iletilecek. Eski gönüllüler de kayıt yaptırsın! https://t.co/t79lviNkzW #izmir	09/11/2020 10:19:08	0
1325744554989981701	RT @HistoireTn: برج خلف، قصبة سوسة 🇹🇳 يرتفع البرج 70م فوق سطح البحر، تضيئ منه المنارة التي شُغلت لأول مرة في ماي 1888 من أعلى نقطة في مدينة سوسة، تساهم أضواء المنارة في إرشاد السفن فهي تضيئ كل أربعة ثواني بوميض أبيض،و يبلغ مدى الضوء أكثر من 40كلم    #izmir #تونس #FFTUN #Tunisie #Tunisia https://t.co/01tG5BGGwH	09/11/2020 10:18:27	0
1325744537554325509	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:18:23	0
1325744497314197505	RT @t_maister: Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:18:13	0
1325744422043127808	Canım @tuncsoyer @izmirbld #izmirdepremi #izmir #BizVarız #umudumuzvar https://t.co/c5NtOAmSKG	09/11/2020 10:17:56	0
1325744180434505730	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:16:58	0
1325743981825757184	Vali Vekili Orhan Gazi Karakaş, İlçe Kaymakamları ve İl Protokolü ile birlikte 30.10.2020 Cuma günü yaşanan deprem felaketinden etkilenen #izmir'e hayırseverlerimiz tarafından hazırlanan 1245 adet gıda kolisi ve 501 adet battaniyeden oluşan yardım tırlarını  İzmir’e  uğurladı. https://t.co/JErj0DvFIt	09/11/2020 10:16:11	0
1325743980693348352	Gonullu sayimiz cok dusuk acil ihtiyac var lutfen hes kodunuzla beraber https://t.co/WUItGVci1T uzerinden “ Afet gönüllüsü” sekmesine kayit olup alanlara gelin. Yemek yiyecek vakitleri yok gönüllü calisanlarin.  İzmir Bornova Aşık Veysel rekreasyon alani Buz pisti #deprem #izmir https://t.co/uR7huOOskh	09/11/2020 10:16:10	0
1325743979405725703	#izmir #Aliağa #Balçova #Bayındır #Bayraklı #Bergama #Beydağ #Bornova #Buca #Çeşme #Çiğli #Dikili #Foça #Gaziemir #Güzelbahçe #Karabağlar #Karaburun #Karşıyaka #Kemalpaşa #Kınık #Kiraz #Konak #Menderes #Menemen #Narlıdere #Ödemiş #Seferihisar #Selçuk #Tire #Torbalı	09/11/2020 10:16:10	0
1325743880151633927	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:15:46	0
1325743774962651138	İMO İzmir Başkanı Ayatar: İzmir'de ciddi bir korku var! https://t.co/S1jodptbww @imoizmir @EylemULUTAS #izmir #depremizmir https://t.co/0y8he0Xg2d	09/11/2020 10:15:21	0
1325743716871639045	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:15:07	0
1325743703898681348	376 binada kaç bin kişi evinden oluyor, düşünün 😔  #izmir #deprem #izmirdepremi https://t.co/i5IQXQTpaq	09/11/2020 10:15:04	0
1325743471051812864	Gizliliğe önem veren ve maddi anlamda desteğe ihtiyacı olan bayan arkadaşlar mesaj yazabilir. Hemen dönüş sağlarım. 35 yaşındayım.  #escort #izmir	09/11/2020 10:14:09	0
1325743306572226561	RT @sevketcoruh_: Geçmiş olsun #izmir	09/11/2020 10:13:30	0
1325743110559834113	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:12:43	0
1325743047414591488	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:12:28	0
1325743047414591488	RT @KonakBel: Önemli Duyuru ⚠️ #izmir #konak https://t.co/qlF2y4PrZh	09/11/2020 10:12:28	0
1325742738248245248	RT @cilgin1mavi: Geçmiş olsun #izmir  Ölenlere Allahtan rahmet, yaralılara acil şifa dilerim. Bütün yardım edenlere Alan yardımcısı olsun... 😔😔☹😢🙏	09/11/2020 10:11:14	0
1325742527518040064	RT @msyd_asra: Depremin ardından afet bölgesinde yapılan destek çalışmalarında gönüllü olmak için sosyal medyadan mesaj yoluyla ya da 08504550000 numaralı çağrı merkezi numarasını arayarak bize ulaşabilirsiniz.  #izmir #deprem #gönüllü #msyd #asra #yanındayızizmir https://t.co/yQcYShA4HC	09/11/2020 10:10:24	0
1325742483255472128	RT @EsmahanEsin: Beni her ölüm etkiler.. Tanımasam bile üzülürüm Yitirilmiş ümitlere, Hiç gerçekleşmeyecek ideallere, Yaşanmamış sevgilere üzülürüm..   Tayfun Talipoğlu   #izmir https://t.co/FXE26dKWxc	09/11/2020 10:10:13	0
1325742056522780673	Hepimizin ama hepimizin psikolojisi bozuldu. #izmir	09/11/2020 10:08:32	0
